season,gameday,team,opponent,off_ypp,off_pass_rate,off_explosive_rate,off_sack_rate,off_int_rate,off_pen_yds_pp,off_success_rate
2019,2019-11-17,ATL,CAR,4.481481481481482,0.41975308641975306,0.04938271604938271,0.08823529411764706,0.0,0.37037037037037035,0.24691358024691357
2019,2019-11-17,BAL,HOU,5.314606741573034,0.34831460674157305,0.056179775280898875,0.0,0.0,0.9550561797752809,0.23595505617977527
2019,2019-11-17,BUF,MIA,4.456521739130435,0.3804347826086957,0.05434782608695652,0.0,0.0,0.4782608695652174,0.22826086956521738
2019,2019-11-17,CAR,ATL,4.7073170731707314,0.6219512195121951,0.04878048780487805,0.09803921568627451,0.0784313725490196,0.7073170731707317,0.23170731707317074
2019,2019-11-17,CHI,LA,3.0454545454545454,0.5454545454545454,0.0,0.08333333333333333,0.020833333333333332,0.17045454545454544,0.17045454545454544
2019,2019-11-17,CIN,LV,3.4324324324324325,0.44594594594594594,0.04054054054054054,0.15151515151515152,0.030303030303030304,0.5,0.1891891891891892
2019,2019-11-17,DAL,DET,5.820224719101123,0.5280898876404494,0.07865168539325842,0.02127659574468085,0.0,0.6741573033707865,0.2808988764044944
2019,2019-11-17,DEN,MIN,4.463917525773196,0.4536082474226804,0.061855670103092786,0.045454545454545456,0.022727272727272728,0.6082474226804123,0.16494845360824742
2019,2019-11-17,DET,DAL,4.345679012345679,0.345679012345679,0.09876543209876543,0.10714285714285714,0.0,0.8271604938271605,0.2222222222222222
2019,2019-11-17,HOU,BAL,3.5588235294117645,0.4852941176470588,0.029411764705882353,0.21212121212121213,0.030303030303030304,0.5882352941176471,0.19117647058823528
2019,2019-11-17,IND,JAX,4.914634146341464,0.32926829268292684,0.036585365853658534,0.1111111111111111,0.037037037037037035,0.8048780487804879,0.2804878048780488
2019,2019-11-17,JAX,IND,4.905405405405405,0.6756756756756757,0.06756756756756757,0.04,0.04,0.47297297297297297,0.22972972972972974
2019,2019-11-17,LA,CHI,5.220588235294118,0.29411764705882354,0.07352941176470588,0.0,0.05,0.4264705882352941,0.22058823529411764
2019,2019-11-17,LV,CIN,5.341463414634147,0.36585365853658536,0.12195121951219512,0.1,0.03333333333333333,0.4268292682926829,0.2682926829268293
2019,2019-11-17,MIA,BUF,3.8536585365853657,0.573170731707317,0.04878048780487805,0.14893617021276595,0.0,0.6097560975609756,0.2073170731707317
